Payer,Bankruptcy month,FLAG_BAD_DEBT,# POCs,Rent,Perc Rent,Average Receivables,Average Overdue,Overdue,1 - 29 Days,30 - 59 Days,60 - 89 Days,Payment Term,Payment Term Days,Payment Behavior Status,Credit Limit,Std Dev AR,Max Credit Utilization,Avg Credit Utilization,Score Interval,Volume Variance,fb_likes,fb_rating,ta_reviews_average,w_avg_rating,FLAG_RENT_0,FLAG_RENT_1,sub_segment_Beer Bar,sub_segment_Beer bar,sub_segment_Bistro,sub_segment_Local Bar,sub_segment_Lounge Bar,sub_segment_Not applicable,sub_segment_Party Club,sub_segment_Party Pub,sub_segment_Quick Dining,sub_segment_Recreational,sub_segment_Restaurant,sub_segment_Sports Bar,sub_segment_Sports Club,poc_image_Mainstream,poc_image_Premium
30377832,2019-11-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,8000.0,0.0,0.0,0.0,0.0,0.046798332054864264,0.0,0.0,0.0,4.1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
30377834,2019-12-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,2.273382220765564,1758.0,4.5,3.5,4.220994475138122,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30377850,2019-09-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,3000.0,0.0,0.0,0.0,0.0,0.3677639027633085,1825.0,4.5,3.5,4.134271099744246,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30377932,2019-01-01,0,1,0.0,0.0,124.96333333333332,0.0,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,2500.0,0.037356,0.074712,0.018678,702.23208,0.8437318461717206,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
30377934,2019-05-01,0,1,0.0,0.0,191.98666666666668,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,1.6687116564417177,0.0,0.0,4.5,4.468817204301075,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30377944,2019-04-01,0,1,0.0,0.0,6014.511666666666,0.0,0.0,0.0,0.0,0.0,014I,14,AVERAGE,4500.0,0.5610427684444445,1.3741711111111112,0.564344,721.68168,2.786953282110038,0.0,0.0,0.0,4.4,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30377950,2019-03-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,679.15328,1.2784009739251414,0.0,0.0,0.0,3.8,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
30378064,2019-10-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,3000.0,0.0,0.0,0.0,0.0,19.753846153846155,0.0,0.0,0.0,4.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30378068,2019-09-01,0,1,0.0,0.0,806.8966666666665,180.6483333333333,0.0,0.0,0.0,0.0,014I,14,AVERAGE,2700.0,0.17650441637037034,0.4014407407407408,0.11405185185185185,721.68168,1.2745465555523512,3574.0,4.7,0.0,4.662211221122114,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
30378069,2019-08-01,0,1,9739.74,0.5,4869.87,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30378211,2019-03-01,0,1,0.0,0.0,1201.5333333333333,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.1998113328,0.422612,0.133198,708.6516799999998,2.6750327666816642,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30378934,2019-05-01,0,1,3847.5,4.211639159627464,16204.281666666668,-126.71833333333332,0.0,0.0,0.0,0.0,014I,14,STRUCTURAL OFFENDER,9800.0,0.11555985979591835,0.8934193877551021,0.7685051020408163,614.234,2.0862740500297883,0.0,0.0,3.5,3.7108571428571433,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30378938,2019-05-01,0,1,0.0,0.0,95043.65666666666,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,0.01,0.0,0.0,0.0,664.7048,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30378956,2019-07-01,0,1,0.0,0.0,8633.635,-180.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,9000.0,0.293629734,0.6993533333333334,0.2939325,721.68168,1.262976640786648,0.0,0.0,0.0,3.6,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30378967,2019-08-01,0,1,0.0,0.0,394.7216666666666,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,0.017451132873769263,0.0,0.0,0.0,3.9,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
30378995,2019-09-01,0,1,0.0,0.0,819.0616666666666,7.8166666666666655,-13.34,0.0,0.0,0.0,014I,14,GOOD,2500.0,0.09554131483999999,0.176524,0.0448848,643.0308,1.2628427355814684,0.0,0.0,0.0,4.5,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30378997,2019-12-01,0,1,0.0,0.0,2681.69,-279.8966666666666,-188.59,0.0,0.0,0.0,028I,28,EXCELLENT,7900.0,0.042747260101265824,0.16447341772151894,0.0920020253164557,705.29568,0.8840334613492004,2525.0,4.7,4.5,4.452014652014652,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30379225,2019-08-01,0,1,0.0,0.0,0.0,-210.0,-210.0,0.0,0.0,0.0,014I,14,EXCELLENT,0.01,0.0,-21000.0,-21000.0,679.15328,0.16746026445295512,0.0,0.0,4.5,4.652307692307692,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30379264,2019-12-01,0,1,0.0,0.0,1755.2416666666668,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,8700.0,0.015733526747126438,0.09068045977011494,0.06969333333333333,721.68168,0.853297530945052,0.0,0.0,0.0,4.2,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30379282,2019-10-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,679.15328,0.0,0.0,0.0,3.5,3.998113207547169,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30379385,2019-08-01,0,1,0.0,0.0,3233.306666666667,106.45333333333332,0.0,0.0,0.0,0.0,024I,24,GOOD,2700.0,0.27795662618518524,0.7325259259259259,0.5676092592592593,680.0964799999999,1.6754668495576757,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30379404,2019-10-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,3000.0,0.0,0.0,0.0,0.0,0.6357127276110922,0.0,0.0,4.0,4.233108108108108,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30379460,2019-09-01,0,1,14947.78,1.1419680157633216,17069.886666666665,0.0,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,20900.0,0.06513725057416266,0.45694306220095704,0.3874024880382774,638.6762,1.211326492206652,406.0,4.5,4.0,4.0147864184008775,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30379466,2019-09-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,3000.0,0.0,0.0,0.0,697.1844,1.2463768115942029,0.0,0.0,0.0,4.3,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30379797,2019-09-01,0,1,4731.8,0.5,2365.9,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,3000.0,0.0,0.0,0.0,0.0,0.8706852993549595,0.0,4.7,4.5,4.516593886462883,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30379798,2019-12-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,1.2373867192637302,1452.0,4.7,3.5,4.201176470588234,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30379799,2019-05-01,0,1,0.0,0.0,2398.625,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,3.186998613289097,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
30379803,2019-12-01,0,2,0.0,0.0,24633.77666666667,-7116.656666666666,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,18700.0,0.11893121251336898,0.6657347593582887,0.5140775401069518,721.68168,1.1279278646888593,0.0,0.0,0.0,4.1,2.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1
30379818,2019-09-01,0,1,0.0,0.0,0.0,-130.68000000000004,-130.68,0.0,0.0,0.0,014I,14,EXCELLENT,3000.0,0.0,-0.04356,-0.04356,0.0,0.924791086350975,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30380984,2019-03-01,0,1,0.0,0.0,5741.471666666665,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,8100.0,0.13683738703703702,0.4021592592592592,0.2985734567901235,708.6516799999998,3.6534751217159296,0.0,0.0,4.5,4.59074074074074,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30381047,2019-12-01,0,1,0.0,0.0,103.52833333333336,43.46666666666667,0.0,0.0,0.0,0.0,014I,14,AVERAGE,2500.0,0.031160054480000005,0.069676,0.0557408,679.15328,1.3402135231316727,90.0,5.0,3.0,4.104,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30381110,2019-09-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,9600.0,0.0,0.0,0.0,679.15328,1.226985974153243,535.0,4.5,0.0,4.5,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30381119,2019-10-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,3000.0,0.0,0.0,0.0,0.0,0.3006092927217813,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30381139,2019-10-01,0,1,0.0,0.0,2916.403333333333,-811.2466666666666,-814.55,0.0,0.0,0.0,014I,14,EXCELLENT,5600.0,0.048894455517857136,0.09149464285714286,0.047733928571428566,721.68168,1.3810755207356131,584.0,4.7,0.0,4.316666666666666,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
30381142,2019-08-01,0,2,0.0,0.0,2811.51,-701.3766666666666,-926.82,-926.82,0.0,0.0,021I,21,AVERAGE,2500.0,0.2140399106,0.185364,0.0,634.2788,1.3837874659400544,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
30381283,2019-01-01,0,1,7380.96,0.5282598740543235,3899.065,0.0,0.0,0.0,0.0,0.0,014I,14,AVERAGE,7400.0,0.0,0.0,0.0,679.15328,6.118486971734539,965.0,4.8,0.0,4.530337078651685,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30381297,2019-05-01,0,1,0.0,0.0,2156.4666666666667,-4312.933333333333,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,0.6802322779719172,0.0,0.0,4.5,4.418918918918919,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30381300,2019-09-01,0,1,0.0,0.0,0.0,-35.0,-35.0,0.0,0.0,0.0,024I,24,EXCELLENT,3000.0,0.0,-0.011666666666666669,-0.011666666666666669,721.68168,1.4725396203282186,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
30381366,2019-01-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,17.13655315408713,0.0,0.0,3.0,3.820588235294117,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30381454,2019-12-01,0,1,0.0,0.0,27.631666666666664,16.578333333333333,0.0,0.0,0.0,0.0,014I,14,AVERAGE,2500.0,0.0,0.0,0.0,721.68168,0.0,0.0,0.0,0.0,4.1,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30381461,2019-07-01,0,1,3442.52,1.7383496198521238,5984.303333333332,-199.26666666666665,0.0,0.0,0.0,0.0,014I,14,AVERAGE,5400.0,0.053428421574074084,0.29909444444444444,0.2528240740740741,721.68168,1.546898386828538,544.0,4.7,0.0,4.638571428571429,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30381475,2019-05-01,0,1,0.0,0.0,1432.3166666666666,227.745,667.54,670.25,0.0,0.0,014I,14,STRUCTURAL OFFENDER,2600.0,0.16881943930769236,0.54915,0.40294807692307694,693.1634,3.1798218629613153,2969.0,4.5,4.0,4.332258064516129,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30381482,2019-06-01,0,1,0.0,0.0,0.0,-65.34000000000002,-65.34,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,-0.026136000000000003,-0.026136000000000003,0.0,1.4260443597768404,0.0,0.0,4.0,4.192857142857143,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30381517,2019-11-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,8000.0,0.0,0.0,0.0,0.0,5.2498267448721725,0.0,0.0,4.0,4.038950715421303,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30381619,2019-11-01,0,1,1279.72,0.7475359193156836,956.6366666666668,0.0,0.0,0.0,0.0,0.0,014I,14,AVERAGE,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.475862068965517,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30381621,2019-01-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,2.950065342604992,0.0,0.0,4.0,4.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
30381627,2019-09-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,3000.0,0.0,0.0,0.0,0.0,2.4065808435008162,0.0,0.0,0.0,4.4,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30381631,2019-10-01,0,1,0.0,0.0,19272.205,-311.5733333333333,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,16300.0,0.03941402263190183,0.2658748466257669,0.23400812883435584,0.0,0.9924860593218069,0.0,0.0,3.5,4.073399014778325,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30381634,2019-05-01,0,1,0.0,0.0,0.0,471.56833333333327,464.51,0.0,0.0,0.0,014I,14,STRUCTURAL OFFENDER,2500.0,0.0,0.185804,0.185804,629.0576,1.0793520156920842,0.0,0.0,4.0,4.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30381661,2019-07-01,0,1,6116.0,2.174492860257249,13299.198333333336,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,12700.0,0.046154974409448817,0.3405850393700788,0.2899712598425197,647.7572,1.4369501271775205,4256.0,4.7,0.0,4.619117647058824,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
30381664,2019-12-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,1.7890624999999998,0.0,0.0,0.0,4.6,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30381735,2019-06-01,0,2,0.0,0.0,559.9866666666667,-559.9866666666667,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.30052038076,0.0,-0.13439679999999998,643.0308,0.0,274.0,4.0,3.5,3.698947368421052,2.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
30381744,2019-09-01,0,2,0.0,0.0,5243.333333333333,0.0,0.0,0.0,0.0,0.0,000A,0,EXCELLENT,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.21228813559322,2.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
30381955,2019-02-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,AVERAGE,2500.0,0.0,0.0,0.0,648.609,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30381958,2019-06-01,0,1,0.0,0.0,393.25,-393.25,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,4.472941333059067,0.0,0.0,0.0,4.2,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30381962,2019-05-01,0,1,0.0,0.0,121.0,-242.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,2.0189702939818375,0.0,0.0,0.0,3.2999999999999994,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30381986,2019-07-01,0,1,0.0,0.0,4894.318333333334,-2345.133333333333,-11953.3,-11953.3,0.0,0.0,014I,14,EXCELLENT,15900.0,0.0,-0.7517798742138364,-0.7517798742138364,721.68168,1.2320068754621956,589.0,4.9,0.0,4.882352941176472,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30382275,2019-08-01,0,1,0.0,0.0,131.68833333333333,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,1.5495626293056513,0.0,0.0,3.5,3.9226600985221673,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30382282,2019-12-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,4.514412035290459,2644.0,4.4,3.5,3.9592024539877295,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30382288,2019-10-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,3000.0,0.0,0.0,0.0,0.0,9.554795257461322,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30382318,2019-03-01,0,1,0.0,0.0,5202.848333333333,-2113.218333333333,-1097.45,183.46,574.62,959.61,030I,30,EXCELLENT,2500.0,0.4201831944,1.960096,1.428169,717.66068,3.4698668775136277,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
30382488,2019-11-01,0,1,0.0,0.0,0.0,-210.0,-210.0,0.0,0.0,0.0,014I,14,EXCELLENT,8000.0,0.0,-0.02625,-0.02625,679.15328,0.9845475423933218,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30382517,2019-10-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,3000.0,0.0,0.0,0.0,0.0,1.2387758657401136,707.0,4.8,4.0,4.515942028985507,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30382632,2019-06-01,0,1,0.0,0.0,191.36166666666668,-191.36166666666668,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,5.690638113152945,0.0,0.0,0.0,3.8,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
30382645,2019-10-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,3000.0,0.0,0.0,0.0,0.0,0.48743977455228626,0.0,0.0,0.0,4.5,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30382665,2019-12-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,25800.0,0.0,0.0,0.0,679.15328,1.0318164488528052,886.0,4.5,4.0,4.307072691552063,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30382670,2019-01-01,0,1,0.0,0.0,3770.7950000000014,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,3000.0,0.6779317013333332,1.4127133333333337,0.3977733333333333,721.68168,7.656536549526254,0.0,0.0,0.0,4.8,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
30382677,2019-07-01,0,1,0.0,0.0,1507.66,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,0.7644166997261452,0.0,0.0,0.0,4.6,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
30382746,2019-10-01,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,3000.0,0.0,0.0,0.0,0.0,1.14487514298664,0.0,0.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
30382782,2019-05-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,679.15328,6.1274999999999995,0.0,0.0,4.5,4.5736842105263165,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30382800,2019-06-01,0,1,0.0,0.0,0.0,-100.83333333333331,-605.0,-605.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.10822569012,0.0,-0.0484,0.0,5.801319929399123,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30382811,2019-01-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,0.5464961437078981,0.0,0.0,4.5,4.405208333333333,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30382823,2019-10-01,0,1,0.0,0.0,0.0,-100.83,-100.83,0.0,0.0,0.0,014I,14,EXCELLENT,3000.0,0.0,-0.03361,-0.03361,0.0,0.2076060040964813,0.0,0.0,0.0,3.9,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30382839,2019-05-01,0,1,0.0,0.0,20.448333333333334,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,31.267428571428574,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30382966,2019-11-01,0,1,0.0,0.0,2136.4,1161.3466666666666,0.0,0.0,0.0,0.0,021I,21,STRUCTURAL OFFENDER,13200.0,0.05554460737878787,0.17824166666666666,0.11036761363636363,708.6516799999998,1.0793684783433035,0.0,0.0,0.0,4.5,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30383379,2019-08-01,0,1,0.0,0.0,1211.3116666666667,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,0.7212467980177634,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
30383392,2019-12-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,2.3826400000000003,948.0,5.0,5.0,4.705223880597014,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30383439,2019-12-01,0,1,0.0,0.0,117.695,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,5600.0,0.02124576676785714,0.038789285714285714,0.015515714285714282,689.10548,1.208441405328932,372.0,3.7,3.5,3.3524271844660194,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30383443,2019-05-01,0,1,0.0,0.0,5451.566666666667,518.2616666666668,0.0,0.0,0.0,0.0,014I,14,AVERAGE,6000.0,0.4529215526666666,1.046365,0.70321,717.66068,3.0697396712407072,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30383446,2019-06-01,0,1,0.0,0.0,143.58666666666667,-143.58666666666667,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,1.0980392156862744,0.0,0.0,0.0,5.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30383478,2019-06-01,0,1,0.0,0.0,53.825,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,2.2155147608908328,1070.0,4.5,3.5,4.200583090379008,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30383731,2019-08-01,0,1,0.0,0.0,2506.9116666666664,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,2.5975977219777375,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30383775,2019-09-01,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30384033,2019-08-01,0,1,0.0,0.0,5157.663333333333,0.0,0.0,0.0,0.0,0.0,014I,14,EXCELLENT,2500.0,0.0,0.0,0.0,0.0,1.2685040296374774,5009.0,0.0,3.5,4.032677165354331,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30384036,2019-08-01,0,1,0.0,0.0,23218.548333333336,1113.545,-605.0,-605.0,0.0,0.0,021I,21,STRUCTURAL OFFENDER,25200.0,0.17479342916666668,0.4996964285714286,0.30895,671.6734799999999,20.197707943659644,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30384042,2019-05-01,0,1,0.0,0.0,7104.446666666668,0.0,0.0,0.0,0.0,0.0,028I,28,EXCELLENT,0.0,0.0,0.0,0.0,679.15328,8.471644389182464,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30384075,2019-09-01,0,1,0.0,0.0,1354.7566666666671,95.96,-59.46,0.0,0.0,0.0,014I,14,GOOD,3200.0,0.0,-0.01858125,-0.01858125,708.6516799999998,1.4016092220803842,0.0,3.9,0.0,4.208571428571428,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30384076,2019-10-01,0,1,8379.38,0.5,4189.69,-99.9,-99.9,0.0,0.0,0.0,014I,14,EXCELLENT,3000.0,0.0,-0.0333,-0.0333,721.68168,0.6880898659335536,1687.0,4.2,2.5,4.0267477203647415,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30384089,2019-06-01,0,3,0.0,0.0,21727.764999999996,-3425.88,1576.38,2747.91,0.0,0.0,014I,14,EXCELLENT,8100.0,0.17951273950617286,0.2700358024691358,0.06083901234567901,708.6516799999998,1.7245426428672501,0.0,0.0,1.3333333333333333,2.7693215339233035,3.0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0
